article_id,category,title,date,content,summary,source_url,source_name,company_tag,keywords,collected_at,has_null,is_duplicate_seed,data_origin
live_623641,시장동향,미중 정상회담 테이블에 AI·관세 오른다…빅테크 CEO들도 한자리에 - v.daum.net,2026-09-19,미중 정상회담 테이블에 AI·관세 오른다…빅테크 CEO들도 한자리에 v.daum.net,미중 정상회담 테이블에 AI·관세 오른다…빅테크 CEO들도 한자리에 v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5MRGwzZ001NVlTQVh6ZVdrN3dDRjVWUTVYX25od2F4T2NyMk1acVdYWV8zSjRrM3U5a1VTM2NVanN5Q1lvV045NktJRkw5MlE?oc=5,v.daum.net,AI,AI,2026-09-19 06:33:52,N,N,live_rss
live_356814,시장동향,[AI돋보기] AI가 질문을 보완하는 시대…프롬프트 비법은 끝났나 - v.daum.net,2026-09-18,[AI돋보기] AI가 질문을 보완하는 시대…프롬프트 비법은 끝났나 v.daum.net,[AI돋보기] AI가 질문을 보완하는 시대…프롬프트 비법은 끝났나 v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1VNUNVMElkV2plSTJVR3AtdjdGQTZHNFBmMU1qOE9IaGtMT0loM2Y4WjJtYmFIb1EyeGo0SHJucVUzUGlDQWZmNGhTTXMwLTA?oc=5,v.daum.net,AI,AI,2026-09-19 06:33:52,N,N,live_rss
live_786901,시장동향,"'미-중 전쟁 날 뻔' ""AI 오류로 미군, 중국 선박 작전 직전 중단"" - 티제이비",2026-09-18,"'미-중 전쟁 날 뻔' ""AI 오류로 미군, 중국 선박 작전 직전 중단"" 티제이비","'미-중 전쟁 날 뻔' ""AI 오류로 미군, 중국 선박 작전 직전 중단"" 티제이비",https://news.google.com/rss/articles/CBMiYkFVX3lxTE02MzNycDZ4bVpOc3lLOUJxY2V2NlJLanMyaVFSLUVMWld4SDhqSl84T242aEtkMkpmWlRWR0JCRWt2UG9LbWJEUHFDdl9MbHEySUJKNHZiMTExM1Z1M1JFYWVn?oc=5,티제이비,AI,AI,2026-09-19 06:33:52,N,N,live_rss
live_055004,시장동향,"경남대, 2005억 규모 ‘피지컬 AI’ 국가전략사업 총괄 주관대학 선정 - v.daum.net",2026-09-19,"경남대, 2005억 규모 ‘피지컬 AI’ 국가전략사업 총괄 주관대학 선정 v.daum.net","경남대, 2005억 규모 ‘피지컬 AI’ 국가전략사업 총괄 주관대학 선정 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBsVFNuTDVTOTI5dGFqeENUQlBBTzdpNjZtMkFUWG1Tb3RfbjYtNTc1dFJ0cWp0TDlyeHlGNkpmYUxpTzlTRjZzeVR6enhUOXc?oc=5,v.daum.net,AI,AI,2026-09-19 06:33:52,N,N,live_rss
live_431220,시장동향,"""AI 경주를 멈춰라""…거리로 나선 AI 속도 조절 시위대 - 연합뉴스",2026-09-19,"""AI 경주를 멈춰라""…거리로 나선 AI 속도 조절 시위대 연합뉴스","""AI 경주를 멈춰라""…거리로 나선 AI 속도 조절 시위대 연합뉴스",https://news.google.com/rss/articles/CBMieEFVX3lxTE1mLWRpekJSMWU0NHUyM2R6RGM1SGxkcjByZDZBR1ZRWHJKWEZRcm9RWGxXeWFsV2pnYllJc2hCbmxLZ0VoOWVoV2RGYmdGOGR1eE1zYnJEcGYwbG53UTJYblVXTUc3eDVhRlVsUlZ1UldXVFRGUm1vUA?oc=5,연합뉴스,AI,AI,2026-09-19 06:33:52,N,N,live_rss
live_239818,시장동향,“中 선박에 핵 관련 물건” AI 잘못된 답변에…美- 中 전쟁 날 뻔했다 - v.daum.net,2026-09-19,“中 선박에 핵 관련 물건” AI 잘못된 답변에…美- 中 전쟁 날 뻔했다 v.daum.net,“中 선박에 핵 관련 물건” AI 잘못된 답변에…美- 中 전쟁 날 뻔했다 v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5LYndwUkx5RmZuTWRfc2MzZWE5Qkt3LWtaYkVQdVZqUHFCcVNRcFNjeHFaUDNzNWJ4T0ZHbk9TbDRvaHNvZmNlNmlHN2hzc28?oc=5,v.daum.net,AI,AI,2026-09-19 06:33:52,N,N,live_rss
live_855861,시장동향,"조현준 효성 회장, '기술경영'으로 미국 AI 전력시장 선점 나선다 - 톱데일리",2026-09-19,"조현준 효성 회장, '기술경영'으로 미국 AI 전력시장 선점 나선다 톱데일리","조현준 효성 회장, '기술경영'으로 미국 AI 전력시장 선점 나선다 톱데일리",https://news.google.com/rss/articles/CBMiUEFVX3lxTE5tRWtnQ1FIRTZtRGN2MjB1NjlRS3FweDBpSnNSLWw0eGxoUHJhSFo0STJRd0tvcVAwTklIb2VkZ2tUU21ObmQ3MWFrbnhyX3Zh?oc=5,톱데일리,AI,AI,2026-09-19 06:33:52,N,N,live_rss
live_053806,시장동향,황해시론｜브레이크 없는 것은 AI가 아니라 인간의 욕망이다 - theonetv.kr,2026-09-19,황해시론｜브레이크 없는 것은 AI가 아니라 인간의 욕망이다 theonetv.kr,황해시론｜브레이크 없는 것은 AI가 아니라 인간의 욕망이다 theonetv.kr,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1GdUM3X3Y5bS1ScEY1NDc3R042akplZ0dCTjhna0ZvNzFOSnV5UUtWdTZsdDZfY0lEY0pnMEhubDFoWWtRZERBcWtLTVoxNFRzVnIxV1llMS1YQmRIaHVhNlU2R2E0MDF1?oc=5,theonetv.kr,AI,AI,2026-09-19 06:33:52,N,N,live_rss
live_438856,시장동향,"Anthropic, OpenAI의 약진 속 새 AI 모델 출시 검토 - Investing.com 한국어",2026-09-19,"Anthropic, OpenAI의 약진 속 새 AI 모델 출시 검토 Investing.com 한국어","Anthropic, OpenAI의 약진 속 새 AI 모델 출시 검토 Investing.com 한국어",https://news.google.com/rss/articles/CBMiakFVX3lxTE01OEsyWjdNT0d0SEJNSE1uUXQtcFUtZXdtSjRnc0xFeHVVTnZSS0hIX2loMkxvVUpNdnpWN05FOEVqaDg3WE04MTNTWDJyNzdvUHBkYmdScHhKTHYzQ3o4aWJJdVA5VkY2NEE?oc=5,Investing.com 한국어,AI,AI,2026-09-19 06:33:52,N,N,live_rss
live_006628,시장동향,"‘AI’ 붙은 과목부터 고르면 될까…연세대 인공지능학과는 기하·미적분Ⅱ, 경희대는 ‘인공지능수학’ 권장 - 교육을 비추다",2026-09-19,"‘AI’ 붙은 과목부터 고르면 될까…연세대 인공지능학과는 기하·미적분Ⅱ, 경희대는 ‘인공지능수학’ 권장 교육을 비추다","‘AI’ 붙은 과목부터 고르면 될까…연세대 인공지능학과는 기하·미적분Ⅱ, 경희대는 ‘인공지능수학’ 권장 교육을 비추다",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1LLXhQT3ZiZEQwZmFNelJLRllGczhFOXpfRmpXSk5wNlFBNGt3cDRMRXgycThKeGVKTVVlQmtMY2xCdUcwdTJvMGh2dTJLdDVKbHUzaVRtZDBwUXlGR3JGQVpBZXozZw?oc=5,교육을 비추다,AI,AI,2026-09-19 06:33:52,N,N,live_rss
live_934474,시장동향,"변동성 커진 철강 수요 예측, AI 머신러닝·뉴스 데이터로 정확도↑ - kidd.co.kr",2026-09-19,"변동성 커진 철강 수요 예측, AI 머신러닝·뉴스 데이터로 정확도↑ kidd.co.kr","변동성 커진 철강 수요 예측, AI 머신러닝·뉴스 데이터로 정확도↑ kidd.co.kr",https://news.google.com/rss/articles/CBMiREFVX3lxTFBfLWdQNld3YlpyTUc3clJXN29yLWZMeS1qYXJlQXVsVUl4aFNIV0w5VHFkMmdtcE1KMnN2T1h3cWcxMDVp?oc=5,kidd.co.kr,AI,AI,2026-09-19 06:33:52,N,N,live_rss
live_521947,시장동향,"트럼프·시진핑, 24일 백악관서 'AI·관세' 담판...美 빅테크 총출동 - 글로벌이코노믹",2026-09-19,"트럼프·시진핑, 24일 백악관서 'AI·관세' 담판...美 빅테크 총출동 글로벌이코노믹","트럼프·시진핑, 24일 백악관서 'AI·관세' 담판...美 빅테크 총출동 글로벌이코노믹",https://news.google.com/rss/articles/CBMiiAFBVV95cUxPZ3FoMzI0Um5FUldoWUNFVnc0aU9zYjIzcFp2TENvUGVqTGVFNjQ5NXh1YVpEWm12M1NwOHowVUxwLTV1SUNxS08tUDNaeUNCOEh6UkFtdS1uUnY4RDVEbzBRUXF3bkdrVl9ocS1NRjA0YTM0QnhBVmVrczIzWklYYjdUMlJJWmd5?oc=5,글로벌이코노믹,AI,AI,2026-09-19 06:33:52,N,N,live_rss
live_501881,시장동향,삼성 뛰어든 '3100억 투자' 정체는…AI 뒤흔들 '파격 계획' [강경주의 테크X] - 한국경제,2026-09-19,삼성 뛰어든 '3100억 투자' 정체는…AI 뒤흔들 '파격 계획' [강경주의 테크X] 한국경제,삼성 뛰어든 '3100억 투자' 정체는…AI 뒤흔들 '파격 계획' [강경주의 테크X] 한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9CUjVobEEwWFdiQXB6SEFKTVRUaUM4ZVhDRTF6d0diQjJ2NThMbFQzRllQdW45ZVJyU2dsSlJYc0pEbXFOSkNCTGxrNmFhTVpkTnpnZFY0QmpsQQ?oc=5,한국경제,AI,AI,2026-09-19 06:33:52,N,N,live_rss
live_875073,시장동향,"미국서 미움받는 AI데이터센터, 호주로 몰렸더니…호주도 비상, 왜 - 미주중앙일보",2026-09-18,"미국서 미움받는 AI데이터센터, 호주로 몰렸더니…호주도 비상, 왜 미주중앙일보","미국서 미움받는 AI데이터센터, 호주로 몰렸더니…호주도 비상, 왜 미주중앙일보",https://news.google.com/rss/articles/CBMiYkFVX3lxTE5fVjJFTXA3d0d3eGRIb3RqZExVdmhaRENoSnFZWDBETmFsV0UtZ1Q2UkdoN0t5akNsOFdyMU5qb3FwTkVHLXBuMEEtNl9mc191emdVTElpa2V5b0NfbE5hVmln?oc=5,미주중앙일보,AI,AI,2026-09-19 06:33:52,N,N,live_rss
live_415395,시장동향,"행안부, AI·IoT 활용 지자체 혁신사례 발굴 - 시정일보",2026-09-19,"행안부, AI·IoT 활용 지자체 혁신사례 발굴 시정일보","행안부, AI·IoT 활용 지자체 혁신사례 발굴 시정일보",https://news.google.com/rss/articles/CBMia0FVX3lxTE50ZHZVaG9qTVpHamIxSFNEYzZJTjFkUXh2ZTBNX01maklsNk1KUTVNNWhQVG1XaWVWTGNWVU9Ec0pUangtUGxaTEZvNkN0akpUVWxxbWo1VjAwUmNjcGV5SmozeFhjZ0VTcHJF?oc=5,시정일보,AI,AI,2026-09-19 06:33:52,N,N,live_rss
live_433456,시장동향,"정부, 중소 스마트공장에 '피지컬 AI' 심는다…특화 지원 프로그램 신설 - etnews.com",2026-09-07,"정부, 중소 스마트공장에 '피지컬 AI' 심는다…특화 지원 프로그램 신설 etnews.com","정부, 중소 스마트공장에 '피지컬 AI' 심는다…특화 지원 프로그램 신설 etnews.com",https://news.google.com/rss/articles/CBMiTkFVX3lxTE5JZWZCUUVoX0VfR1RJYlZEdFJYMVhWNU9MSFR2aXFJbGY1VnRud3FCTkFScVRxQzkybGhFbjYyRFNLMmxVWEVkYk1sSHVPZw?oc=5,etnews.com,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_786998,시장동향,"[특집/향후 10년 한국의 수출을 이끌 차세대 산업 시리즈 No.14 스마트팩토리] “공장이 스스로 판단하고 움직인다”…AI 스마트팩토리, 한국 수출의 새 성장엔진 - 코리아포스트 한글판",2026-09-19,"[특집/향후 10년 한국의 수출을 이끌 차세대 산업 시리즈 No.14 스마트팩토리] “공장이 스스로 판단하고 움직인다”…AI 스마트팩토리, 한국 수출의 새 성장엔진 코리아포스트 한글판","[특집/향후 10년 한국의 수출을 이끌 차세대 산업 시리즈 No.14 스마트팩토리] “공장이 스스로 판단하고 움직인다”…AI 스마트팩토리, 한국 수출의 새 성장엔진 코리아포스트 한글판",https://news.google.com/rss/articles/CBMibkFVX3lxTE05WE83bWV6M3ktak1jZ0xoQnp2cGgxazFmWDZydzR3Nk1zQ050X002ei1WeVNJS1NYamc0TkIzR1YzcHlSX25MVDhHTENUWjVsVy1pSDFwUlJVTllpSTNFTFhxR1dLQ2pKUkJRNm5B?oc=5,코리아포스트 한글판,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_949562,시장동향,"유일로보틱스, 스마트 팩토리 제조 솔루션에서 다크 팩토리로 역량 확대 - 머니투데이 - 머니투데이",2026-09-16,"유일로보틱스, 스마트 팩토리 제조 솔루션에서 다크 팩토리로 역량 확대 - 머니투데이 머니투데이","유일로보틱스, 스마트 팩토리 제조 솔루션에서 다크 팩토리로 역량 확대 - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1MRnpYRGpkeUZQeU9XMU9zb2w1QTNaNG5NZDNCcTJMNFlVdUdYc0RwT3hhbEprYzZ1R3V1ZWFCTDBUXzRKZlFCdWtBbDFWVmU0clhPVGJncEllajREOGVDT3RlV2ZpTWdG0gFuQVVfeXFMTWh5U1pIZmdGYUczUFJkLVV4dDBENFVzd0l2MFJ1OTlCN0VNcFllQ3YwRmpJOHNnRG5Mc0ZVU1I3M2Rwb3JNZ0IxZllndEdaVW5fM2J3SWxaVTRueVlDSnYxUEd2dmt3M0tweUVUaHc?oc=5,머니투데이,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_985727,시장동향,유일로보틱스 “스마트 팩토리 솔루션 기업에서 다크 팩토리로 역량 확대” - 로봇신문,2026-09-16,유일로보틱스 “스마트 팩토리 솔루션 기업에서 다크 팩토리로 역량 확대” 로봇신문,유일로보틱스 “스마트 팩토리 솔루션 기업에서 다크 팩토리로 역량 확대” 로봇신문,https://news.google.com/rss/articles/CBMibEFVX3lxTE1YWU5aOG4wMmZpMVJ1SXA3SW9peGNnOFFDSEp3b0hSNTlLSmZndmhjTHFDZ240OU9nV1U1SUVMMlI0TmxPajhCXzRHdUNSdThHQ2xqSjNwa1BNM2pfQm9RajUydUdfUjdCTnJaTg?oc=5,로봇신문,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_788338,시장동향,"LG, 공장용 로봇 '플랫폼화'…스마트팩토리 확장 속도낸다 - 뉴스핌",2026-09-17,"LG, 공장용 로봇 '플랫폼화'…스마트팩토리 확장 속도낸다 뉴스핌","LG, 공장용 로봇 '플랫폼화'…스마트팩토리 확장 속도낸다 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE5jZWp6RkZRNGJLbkRRTXRRbldXb3lpRW5HbDBkNVRpUVhMNDBlVGZtU1JYSlVob2VibGc0eVBpeUpDd3BGa2w4X1k5bmxndjNsSmVVWUVuUDk1SXpU?oc=5,뉴스핌,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_340087,시장동향,"하이테커, 베트남 스마트공장 ODA 참여...DX 인력 양성 맡는다 - 한경매거진&북",2026-09-18,"하이테커, 베트남 스마트공장 ODA 참여...DX 인력 양성 맡는다 한경매거진&북","하이테커, 베트남 스마트공장 ODA 참여...DX 인력 양성 맡는다 한경매거진&북",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5QOHkxYUhyVnRRZDlyMGh2WGdtNjI0SWYycE1VU0c4R29wcDZzczlmYi1nZ3J0S3J3d3laSzYyTXozRUprWDk5NGgxWHdod2tLNHVUSlMwOUdVRkhHdG5qVkNMWGpwcEhE?oc=5,한경매거진&북,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_606652,시장동향,"대원제약, 베트남 정부·제약업계에 스마트팩토리 역량 각인…현지 협력확대 모색 - 서울경제",2026-09-14,"대원제약, 베트남 정부·제약업계에 스마트팩토리 역량 각인…현지 협력확대 모색 서울경제","대원제약, 베트남 정부·제약업계에 스마트팩토리 역량 각인…현지 협력확대 모색 서울경제",https://news.google.com/rss/articles/CBMiUkFVX3lxTFBSYnd1VlJvSm9uR2R3ZEd2MDRwLURyYVhHVlJidUVaRmpqWnd5dVFia0M1dHR0V09CZGZqeHNENDFYTHNvemVOQm5fQS1OVUZ3TWfSAVNBVV95cUxOUUZqQlptaUpUYm5tQnZsd3lsaG9rcUI0NUVuNE1BUnFEd2I0Z1VwQUl2ZUI5V1h5MVFkaHoxSUxRREJHUmRtRlZZVzNRNFM5aUJsaw?oc=5,서울경제,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_329251,시장동향,"특징주, SFA-스마트팩토리 테마 상승세에 13.63% ↑ - 매일경제 마켓",2026-09-15,"특징주, SFA-스마트팩토리 테마 상승세에 13.63% ↑ 매일경제 마켓","특징주, SFA-스마트팩토리 테마 상승세에 13.63% ↑ 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9WcVlFY1hPaDI1bVM1TTJRRmpleW93djhTU2tIaWlNNDdRbVdiYk4xTnRDelBESWZkdWtRcmJ2YWxVeDVNQy1MR1lSd0NuZmZTZlE?oc=5,매일경제 마켓,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_953885,시장동향,"[통신, 연결 넘어 지능형 인프라로] ①로봇이 로봇을 만드는 공장의 신경망 잡아라 - 대한경제",2026-09-17,"[통신, 연결 넘어 지능형 인프라로] ①로봇이 로봇을 만드는 공장의 신경망 잡아라 대한경제","[통신, 연결 넘어 지능형 인프라로] ①로봇이 로봇을 만드는 공장의 신경망 잡아라 대한경제",https://news.google.com/rss/articles/CBMidEFVX3lxTE1UdkI1TF9mSjVWMGpRdVJ0VVVfUzdKVVFLUjBEX1FFVXB0NkVsLU4wYzQ1bWw4cWxKNWdCcUlIX1JfNF83OEN6QXpVcWZGc25Fc1czdnRLN1ROMlZLQUFoeVNDSkhoclBoemJ5clN2cHJ2N3FJ?oc=5,대한경제,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_762617,시장동향,"대원제약, 베트남 정부·제약업계에 스마트팩토리 경쟁력 소개 - v.daum.net",2026-09-14,"대원제약, 베트남 정부·제약업계에 스마트팩토리 경쟁력 소개 v.daum.net","대원제약, 베트남 정부·제약업계에 스마트팩토리 경쟁력 소개 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE0wc2hwdFlhWTY2NDMzWkl3RHV2M0M0TVVjcVpqVEdOUmlnZVJ4Rk5Rc01NeS1KNmJxZXE0OUNLVEthdEVoaHlrWHExVGFYZ1U?oc=5,v.daum.net,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_275204,시장동향,[인더스트리 솔루션 인사이트] ‘선 없는 공장’이 온다…5G 특화망이 바꾸는 제조 미래 - 헬로티,2026-09-16,[인더스트리 솔루션 인사이트] ‘선 없는 공장’이 온다…5G 특화망이 바꾸는 제조 미래 헬로티,[인더스트리 솔루션 인사이트] ‘선 없는 공장’이 온다…5G 특화망이 바꾸는 제조 미래 헬로티,https://news.google.com/rss/articles/CBMiX0FVX3lxTE5ydnJCeUh0eTFYTmZYVzYySHFHaUd5SGdVX1VuVUt6N2NlNkpnLUtrNmZnSDgxcHV1SXNvZkZWVEZNMnpRU1Bxc0JnUnc1RFpTOGVJQ1BKd19KQ0JWX2U4?oc=5,헬로티,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_468719,시장동향,"KT, 전북 피지컬 AI 다크팩토리 과제 참여…모듈형 엣지 AIDC 개발 - 테크월드",2026-09-17,"KT, 전북 피지컬 AI 다크팩토리 과제 참여…모듈형 엣지 AIDC 개발 테크월드","KT, 전북 피지컬 AI 다크팩토리 과제 참여…모듈형 엣지 AIDC 개발 테크월드",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5ZdlcxWnhneXRrLWIyclhZYXR0OWJxUDhtWTlpWXhqckRINzJ0MGJDcVBjdG5seWZQSEpXZ196VEZWclRfVVJiS0QxdmtBYU0yOHRwT082OE9PdVZ5bGZNM1dhOHN4VVdn?oc=5,테크월드,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_997126,시장동향,"하이테커, 베트남 스마트공장 실증데모센터 구축 사업 참여…DX 교육 로드맵 수립 - 데일리경제",2026-09-18,"하이테커, 베트남 스마트공장 실증데모센터 구축 사업 참여…DX 교육 로드맵 수립 데일리경제","하이테커, 베트남 스마트공장 실증데모센터 구축 사업 참여…DX 교육 로드맵 수립 데일리경제",https://news.google.com/rss/articles/CBMibEFVX3lxTFB1RFFySzhsVFZPalNqXzd1Y18tWGctZEVuQy1rNWs2WjI2WWoxajNYYkxJcjFuWmVnMlRjQ04wSERrRHpjaTRvQlJXQ1ZySzExY0Niay1vOHZzZXJMRUxNODdERVUzeGtPZWRJdg?oc=5,데일리경제,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_595765,시장동향,"특징주, 코윈로보틱스-스마트팩토리 테마 상승세에 6.41% ↑ - 매일경제 마켓",2026-09-15,"특징주, 코윈로보틱스-스마트팩토리 테마 상승세에 6.41% ↑ 매일경제 마켓","특징주, 코윈로보틱스-스마트팩토리 테마 상승세에 6.41% ↑ 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTE1PSV9pUGlZNWt1RUsxVFJ2TENmbGtIVTFZcWdITHJDYV9EZTB3aWx1Xy0zR2VMZjhoMGlKc0h2akFyUklQSzhtRDZ5eGJXdlVQVnc?oc=5,매일경제 마켓,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_907650,시장동향,"베트남 제약 사절단, 대원제약 진천공장 방문…스마트팩토리 견학 - v.daum.net",2026-09-14,"베트남 제약 사절단, 대원제약 진천공장 방문…스마트팩토리 견학 v.daum.net","베트남 제약 사절단, 대원제약 진천공장 방문…스마트팩토리 견학 v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE40LTZwbmJsUmIteW1TVXRZX3ZJaFZCOHlPalpFMk1JT09leklndXRTZFVDWkJQeGt1WWdyNDl5cGhLX0M0LXc?oc=5,v.daum.net,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_665894,시장동향,"[기아 화성 PBV 스마트 팩토리] 65㎏ 대시보드 번쩍, 0.2㎜ 오차도 용납 없다 - etnews.com",2026-09-10,"[기아 화성 PBV 스마트 팩토리] 65㎏ 대시보드 번쩍, 0.2㎜ 오차도 용납 없다 etnews.com","[기아 화성 PBV 스마트 팩토리] 65㎏ 대시보드 번쩍, 0.2㎜ 오차도 용납 없다 etnews.com",https://news.google.com/rss/articles/CBMiTkFVX3lxTE0wdmNDMHlHaUVvS1YzRkkxdWRGWHFyVzh2SVlIOG1mVHZJdFdxRlZyOGhOb3NhejEzWjE3ZnFWMUNSRnBHMjR0UUhENnVWUQ?oc=5,etnews.com,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_554043,시장동향,"특징주, 제닉스로보틱스-스마트팩토리 테마 상승세에 5.34% ↑ - 매일경제 마켓",2026-09-15,"특징주, 제닉스로보틱스-스마트팩토리 테마 상승세에 5.34% ↑ 매일경제 마켓","특징주, 제닉스로보틱스-스마트팩토리 테마 상승세에 5.34% ↑ 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9qb0FCd3g5eUtmSENFZ1pwWXBuQm9IVFktcTZVc21sR2FXdW5iX00xSEM2bEhBZ29GQlJVXzFmbmU2UlBmMmVMd3NHNDNlYmlhZWc?oc=5,매일경제 마켓,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_091855,시장동향,"베트남 제약 사절단, 대원제약 진천공장 방문…스마트팩토리 견학 - v.daum.net",2026-09-14,"베트남 제약 사절단, 대원제약 진천공장 방문…스마트팩토리 견학 v.daum.net","베트남 제약 사절단, 대원제약 진천공장 방문…스마트팩토리 견학 v.daum.net",https://news.google.com/rss/articles/CBMiS0FVX3lxTE1zX3VGOHBrMGxuY1VZVTZnc2lJOHlQeDRuOGdBM05OTTB0MzE4V2ZiQzAzdG03R04zSnZCTVVINGdxRWVZQjB6SXRzYw?oc=5,v.daum.net,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_493426,시장동향,"알서포트 리모트뷰, ‘무인 매장부터 스마트 공장까지’… 추석 연휴 현장 지키는 ‘원격 제어’ 솔루션 주목 - 뉴스와이어",2026-09-18,"알서포트 리모트뷰, ‘무인 매장부터 스마트 공장까지’… 추석 연휴 현장 지키는 ‘원격 제어’ 솔루션 주목 뉴스와이어","알서포트 리모트뷰, ‘무인 매장부터 스마트 공장까지’… 추석 연휴 현장 지키는 ‘원격 제어’ 솔루션 주목 뉴스와이어",https://news.google.com/rss/articles/CBMiX0FVX3lxTE1fSFlGczhBUXFtR1paU3IzX1JiZ1djTXpWU1hrSldjeTNVM1hmUHZwdktTbGc0RFFTYXVoZXo4QWZ2cFFvSWJ4OXZpa3R2d3YxcG9yUGV0SXlQZUZOdGpj?oc=5,뉴스와이어,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_680150,시장동향,"아이엘, 경기 화성에 '한국형 휴머노이드' 스마트 팩토리 짓는다 - 머니투데이 - 머니투데이",2026-09-08,"아이엘, 경기 화성에 '한국형 휴머노이드' 스마트 팩토리 짓는다 - 머니투데이 머니투데이","아이엘, 경기 화성에 '한국형 휴머노이드' 스마트 팩토리 짓는다 - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMiaEFVX3lxTFA3NnpLUW9VM0ExYVlucnNLc3NNSHVuYlNJZE8zVWlLcE5QUXBobWdfLUNIeEZrX2lPME5OMUJLc09CcjcyV1JvLUw2NDRPZUtWUnVoU1J4NlNxek5nRXNnenZaaVplZl9m0gFuQVVfeXFMT18yTXBjTWZtckRMUGVxb0lRTE1TMlVlS1VBOWdOSzItNnd4OGNWNWQxNk9Ga2thdlFHU0U5ZjlSR1p3R3g4bk8taGRsdTZfNm5yNnJwekRZa0dYMnhzUjh2WlNNZWNKU0JrRDBCZ0E?oc=5,머니투데이,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
live_310933,시장동향,"하이테커, 베트남 ODA 선정으로 동남아 AX사업 가속화 - 한국경제",2026-09-16,"하이테커, 베트남 ODA 선정으로 동남아 AX사업 가속화 한국경제","하이테커, 베트남 ODA 선정으로 동남아 AX사업 가속화 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1mcE9zeHBJbTNRbFVXeWN3NzVwZV9qbGZMZmJTaUVNWUZYX2gtSmtRaTVXSkk5VVJhX2RLNTVCYXpaUTUxQ1Q0REVidERhSDZWM0pTMXBXUTRqUQ?oc=5,한국경제,스마트팩토리,스마트팩토리,2026-09-19 06:33:53,N,N,live_rss
